-8.000000000000000444e-01,-4.000000000000001332e-01,-4.000000000000001332e-01,1.999999999999991229e-01
-8.000000000000000444e-01,-4.000000000000001332e-01,-2.000000000000001776e-01,3.999999999999996336e-01
-8.000000000000000444e-01,-4.000000000000001332e-01,-2.220446049250313081e-16,4.472135954999576501e-01
-8.000000000000000444e-01,-4.000000000000001332e-01,1.999999999999997335e-01,3.999999999999998557e-01
-8.000000000000000444e-01,-4.000000000000001332e-01,3.999999999999996891e-01,2.000000000000000111e-01
-8.000000000000000444e-01,-2.000000000000001776e-01,-4.000000000000001332e-01,3.999999999999995781e-01
-8.000000000000000444e-01,-2.000000000000001776e-01,-2.000000000000001776e-01,5.291502622129178324e-01
-8.000000000000000444e-01,-2.000000000000001776e-01,-2.220446049250313081e-16,5.656854249492377917e-01
-8.000000000000000444e-01,-2.000000000000001776e-01,1.999999999999997335e-01,5.291502622129180544e-01
-8.000000000000000444e-01,-2.000000000000001776e-01,3.999999999999996891e-01,4.000000000000000222e-01
-8.000000000000000444e-01,-2.220446049250313081e-16,-4.000000000000001332e-01,4.472135954999576501e-01
-8.000000000000000444e-01,-2.220446049250313081e-16,-2.000000000000001776e-01,5.656854249492377917e-01
-8.000000000000000444e-01,-2.220446049250313081e-16,-2.220446049250313081e-16,5.999999999999998668e-01
-8.000000000000000444e-01,-2.220446049250313081e-16,1.999999999999997335e-01,5.656854249492380138e-01
-8.000000000000000444e-01,-2.220446049250313081e-16,3.999999999999996891e-01,4.472135954999580942e-01
-8.000000000000000444e-01,-2.220446049250313081e-16,5.999999999999996447e-01,1.666000468656264100e-08
-8.000000000000000444e-01,1.999999999999997335e-01,-4.000000000000001332e-01,3.999999999999998002e-01
-8.000000000000000444e-01,1.999999999999997335e-01,-2.000000000000001776e-01,5.291502622129179434e-01
-8.000000000000000444e-01,1.999999999999997335e-01,-2.220446049250313081e-16,5.656854249492380138e-01
-8.000000000000000444e-01,1.999999999999997335e-01,1.999999999999997335e-01,5.291502622129181654e-01
-8.000000000000000444e-01,1.999999999999997335e-01,3.999999999999996891e-01,4.000000000000002442e-01
-8.000000000000000444e-01,3.999999999999996891e-01,-4.000000000000001332e-01,2.000000000000000111e-01
-8.000000000000000444e-01,3.999999999999996891e-01,-2.000000000000001776e-01,4.000000000000000777e-01
-8.000000000000000444e-01,3.999999999999996891e-01,-2.220446049250313081e-16,4.472135954999580942e-01
-8.000000000000000444e-01,3.999999999999996891e-01,1.999999999999997335e-01,4.000000000000002998e-01
-8.000000000000000444e-01,3.999999999999996891e-01,3.999999999999996891e-01,2.000000000000009270e-01
-8.000000000000000444e-01,5.999999999999996447e-01,-2.220446049250313081e-16,1.666000468656263769e-08
-6.000000000000000888e-01,-6.000000000000000888e-01,-4.000000000000001332e-01,3.464101615137750168e-01
-6.000000000000000888e-01,-6.000000000000000888e-01,-2.000000000000001776e-01,4.898979485566353764e-01
-6.000000000000000888e-01,-6.000000000000000888e-01,-2.220446049250313081e-16,5.291502622129179434e-01
-6.000000000000000888e-01,-6.000000000000000888e-01,1.999999999999997335e-01,4.898979485566355430e-01
-6.000000000000000888e-01,-6.000000000000000888e-01,3.999999999999996891e-01,3.464101615137755164e-01
-6.000000000000000888e-01,-4.000000000000001332e-01,-6.000000000000000888e-01,3.464101615137749612e-01
-6.000000000000000888e-01,-4.000000000000001332e-01,-4.000000000000001332e-01,5.656854249492376807e-01
-6.000000000000000888e-01,-4.000000000000001332e-01,-2.000000000000001776e-01,6.633249580710797177e-01
-6.000000000000000888e-01,-4.000000000000001332e-01,-2.220446049250313081e-16,6.928203230275506996e-01
-6.000000000000000888e-01,-4.000000000000001332e-01,1.999999999999997335e-01,6.633249580710798288e-01
