-0.9999503285846989,-1.3826430117118467e-05
-0.89993523114619,0.6846659989771819
-0.8000234153374723,0.8589620343766224
-0.6998420787184493,0.9394121468299909
-0.6000469474385935,0.9764476193574695
-0.5000463417692813,0.9921101686738645
-0.39997580377284353,0.9977585705175402
-0.30017249178325145,0.9995792047927261
-0.20010128311203362,0.9999994242212432
-0.10009080240755232,0.9998582696297414
0.00014656487689193338,0.9999774223699514
0.10000675282046843,0.9998570251812536
0.1999455617275472,0.9999790917469547
0.2998849006422576,0.9996730033474848
0.3999399361310078,0.9979207291670267
0.4999398293387766,0.9923419694676724
0.5999986502775259,0.9762875922602154
0.7000822544912101,0.9392133189920787
0.8000208863595001,0.8587894810599299
0.8998671813951096,0.6845333821151294
1.000073846657999,1.7188447255556086e-05
-1.0000115648282388,-3.011036955892888e-05
-0.9001478521990368,-0.6845856804123805
-0.800046063877096,-0.8588797358496955
-0.6999656381710432,-0.9395117073726118
-0.5999675916030606,-0.9764318715811525
-0.5000676922000307,-0.9920955740203374
-0.3998969000477505,-0.9978567705300944
-0.3000839217523224,-0.9996663547832353
-0.19996687365685983,-0.9998704449752714
-0.10004791742378473,-1.0000180658975415
-0.00011063349740082487,-1.0001196206624081
0.10008125258223906,-0.999863875997018
0.1999927989878417,-0.9998676461981945
0.30003616360250457,-0.9996999455211107
0.4000361395605505,-0.9977960948853594
0.4999964173960886,-0.9920002772836402
0.5997380254895907,-0.9763111731026735
0.7000087047068235,-0.9393653040921224
0.8000091760776532,-0.859184204963778
0.8999780328112157,-0.6844779847343913
1.0001477894044737,-5.1878640963923776e-05
