-1.000000000000000000e+00,-1.000000000000000000e+00
-9.974999999999999423e-01,-9.499999999999999556e-01
-9.899999999999999911e-01,-8.999999999999999112e-01
-9.774999999999999245e-01,-8.499999999999998668e-01
-9.599999999999999645e-01,-7.999999999999998224e-01
-9.374999999999998890e-01,-7.499999999999997780e-01
-9.099999999999998090e-01,-6.999999999999997335e-01
-8.774999999999998357e-01,-6.499999999999996891e-01
-8.399999999999997469e-01,-5.999999999999996447e-01
-7.974999999999996536e-01,-5.499999999999996003e-01
-7.499999999999995559e-01,-4.999999999999995559e-01
-6.974999999999994538e-01,-4.499999999999995115e-01
-6.399999999999993472e-01,-3.999999999999994671e-01
-5.774999999999992362e-01,-3.499999999999994227e-01
-5.099999999999991207e-01,-2.999999999999993783e-01
-4.374999999999990008e-01,-2.499999999999993339e-01
-3.599999999999988765e-01,-1.999999999999992895e-01
-2.774999999999986922e-01,-1.499999999999992450e-01
-1.899999999999985589e-01,-9.999999999999920064e-02
-9.749999999999839351e-02,-4.999999999999915623e-02
1.776356839400251254e-15,8.881784197001252323e-16
1.025000000000019507e-01,5.000000000000093259e-02
2.100000000000021572e-01,1.000000000000009770e-01
3.225000000000023959e-01,1.500000000000010214e-01
4.400000000000025557e-01,2.000000000000010658e-01
5.625000000000027756e-01,2.500000000000011102e-01
6.900000000000030553e-01,3.000000000000011546e-01
8.225000000000033396e-01,3.500000000000011990e-01
9.600000000000035172e-01,4.000000000000012434e-01
1.102500000000003588e+00,4.500000000000012879e-01
1.250000000000003997e+00,5.000000000000013323e-01
1.402500000000004299e+00,5.500000000000013767e-01
1.560000000000004494e+00,6.000000000000014211e-01
1.722500000000004583e+00,6.500000000000014655e-01
1.890000000000005231e+00,7.000000000000015099e-01
2.062500000000005773e+00,7.500000000000015543e-01
2.240000000000005542e+00,8.000000000000015987e-01
2.422500000000006093e+00,8.500000000000016431e-01
2.610000000000006537e+00,9.000000000000016875e-01
2.802500000000006875e+00,9.500000000000017319e-01
