0.000000000000000000e+00,1.570796326794896558e+00
2.000000000000000042e-02,1.370068184700417246e+00
4.000000000000000083e-02,1.285440312264949370e+00
5.999999999999999778e-02,1.219135819736361981e+00
8.000000000000000167e-02,1.161898203609337932e+00
1.000000000000000056e-01,1.110151834329780041e+00
1.199999999999999956e-01,1.062068453932399015e+00
1.400000000000000133e-01,1.016565686560987336e+00
1.600000000000000033e-01,9.729410091849770570e-01
1.799999999999999933e-01,9.307085562115853250e-01
2.000000000000000111e-01,8.895162906103322165e-01
2.200000000000000011e-01,8.490999013559167308e-01
2.399999999999999911e-01,8.092552977169975570e-01
2.600000000000000089e-01,7.698212827323690499e-01
2.800000000000000266e-01,7.306681508010230974e-01
2.999999999999999889e-01,6.916899086248365913e-01
3.200000000000000067e-01,6.527988053374609301e-01
3.400000000000000244e-01,6.139213861658514571e-01
3.599999999999999867e-01,5.749955814693119560e-01
3.800000000000000044e-01,5.359685176509204618e-01
4.000000000000000222e-01,4.967948427411239543e-01
4.199999999999999845e-01,4.574354262256694614e-01
4.400000000000000022e-01,4.178563358059493860e-01
4.600000000000000200e-01,3.780280223100256354e-01
4.799999999999999822e-01,3.379246632679307472e-01
5.000000000000000000e-01,2.975236289728786510e-01
5.200000000000000178e-01,2.568050441925388561e-01
5.400000000000000355e-01,2.157514253594229880e-01
5.600000000000000533e-01,1.743473778943441244e-01
5.799999999999999600e-01,1.325793418569982673e-01
5.999999999999999778e-01,9.043537674738083565e-02
6.199999999999999956e-01,4.790497825751305339e-02
6.400000000000000133e-01,4.978921273155356708e-03
6.600000000000000311e-01,-3.835087542447529474e-02
6.800000000000000488e-01,-8.209146641680026280e-02
7.000000000000000666e-01,-1.262489818308342171e-01
7.199999999999999734e-01,-1.708287168654187838e-01
7.399999999999999911e-01,-2.158352106457835928e-01
7.600000000000000089e-01,-2.612723160454343829e-01
7.800000000000000266e-01,-3.071432618361450984e-01
8.000000000000000444e-01,-3.534507083016420470e-01
8.200000000000000622e-01,-4.001967972671640061e-01
8.399999999999999689e-01,-4.473831973467671252e-01
8.599999999999999867e-01,-4.950111450862929585e-01
8.800000000000000044e-01,-5.430814825770992060e-01
9.000000000000000222e-01,-5.915946920298453815e-01
9.200000000000000400e-01,-6.405509277255690970e-01
9.400000000000000577e-01,-6.899500457004226206e-01
9.599999999999999645e-01,-7.397916314686980854e-01
9.799999999999999822e-01,-7.900750260445013051e-01
1.000000000000000000e+00,-8.407993504843274124e-01
1.020000000000000018e+00,-8.919635291397655097e-01
1.040000000000000036e+00,-9.435663117807654432e-01
1.060000000000000053e+00,-9.956062947246234751e-01
1.080000000000000071e+00,-1.048081941083546020e+00
1.100000000000000089e+00,-1.100991600223843569e+00
1.120000000000000107e+00,-1.154333526512157926e+00
1.140000000000000124e+00,-1.208105897408320750e+00
1.159999999999999920e+00,-1.262306830950247871e+00
1.179999999999999938e+00,-1.316934402663524573e+00
1.199999999999999956e+00,-1.371986661916860362e+00
1.219999999999999973e+00,-1.427461647734326045e+00
1.239999999999999991e+00,-1.483357404066089735e+00
1.260000000000000009e+00,-1.539671994511232711e+00
1.280000000000000027e+00,-1.596403516479091955e+00
1.300000000000000044e+00,-1.653550114769396284e+00
1.320000000000000062e+00,-1.711109994546254676e+00
1.340000000000000080e+00,-1.769081433676769510e+00
1.360000000000000098e+00,-1.827462794401687907e+00
1.380000000000000115e+00,-1.886252534303069384e+00
1.400000000000000133e+00,-1.945449216532398218e+00
1.419999999999999929e+00,-2.005051519261903614e+00
1.439999999999999947e+00,-2.065058244322052428e+00
1.459999999999999964e+00,-2.125468324989171265e+00
1.479999999999999982e+00,-2.186280832888962689e+00
1.500000000000000000e+00,-2.247494983984182237e+00
1.520000000000000018e+00,-2.309110143617921107e+00
1.540000000000000036e+00,-2.371125830587710759e+00
1.560000000000000053e+00,-2.433541720229933425e+00
1.580000000000000071e+00,-2.496357646498727600e+00
1.600000000000000089e+00,-2.559573603028584721e+00
1.620000000000000107e+00,-2.623189743175076138e+00
1.640000000000000124e+00,-2.687206379033497683e+00
1.660000000000000142e+00,-2.751623979440566359e+00
1.679999999999999938e+00,-2.816443166969566647e+00
1.699999999999999956e+00,-2.881664713934366961e+00
1.719999999999999973e+00,-2.947289537422457251e+00
1.739999999999999991e+00,-3.013318693381477953e+00
1.760000000000000009e+00,-3.079753369787511463e+00
1.780000000000000027e+00,-3.146594878926634031e+00
1.800000000000000044e+00,-3.213844648823801275e+00
1.820000000000000062e+00,-3.281504213854985252e+00
1.840000000000000080e+00,-3.349575204579553489e+00
1.860000000000000098e+00,-3.418059336830139294e+00
1.880000000000000115e+00,-3.486958400096660693e+00
1.900000000000000133e+00,-3.556274245239666953e+00
1.919999999999999929e+00,-3.626008771565827793e+00
1.939999999999999947e+00,-3.696163913295086978e+00
1.959999999999999964e+00,-3.766741625444806285e+00
1.979999999999999982e+00,-3.837743869151078346e+00
