-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,-9.000000000000000222e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-8.000000000000000444e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-7.000000000000000666e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-6.000000000000000888e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-5.000000000000001110e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-4.000000000000001332e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-3.000000000000001554e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-2.000000000000001776e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000001998e-01,0.000000000000000000e+00
-1.000000000000000000e+00,-2.220446049250313081e-16,0.000000000000000000e+00
-1.000000000000000000e+00,9.999999999999964473e-02,-0.000000000000000000e+00
-1.000000000000000000e+00,1.999999999999997335e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,2.999999999999998224e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,3.999999999999996891e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,4.999999999999995559e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,5.999999999999996447e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,6.999999999999997335e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,7.999999999999996003e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,8.999999999999994671e-01,-0.000000000000000000e+00
-9.000000000000000222e-01,-1.000000000000000000e+00,9.999999999999997780e-02
-9.000000000000000222e-01,-9.000000000000000222e-01,1.172839506172839164e-01
-9.000000000000000222e-01,-8.000000000000000444e-01,1.397058823529410965e-01
-9.000000000000000222e-01,-7.000000000000000666e-01,1.696428571428570675e-01
-9.000000000000000222e-01,-6.000000000000000888e-01,2.111111111111109995e-01
-9.000000000000000222e-01,-5.000000000000001110e-01,2.714285714285712969e-01
-9.000000000000000222e-01,-4.000000000000001332e-01,3.653846153846151412e-01
-9.000000000000000222e-01,-3.000000000000001554e-01,5.277777777777773460e-01
-9.000000000000000222e-01,-2.000000000000001776e-01,8.636363636363625362e-01
-9.000000000000000222e-01,-1.000000000000001998e-01,1.899999999999995470e+00
